id_reserva,dias_anticipacion,num_noches,num_noches_finde,num_adultos,num_ninos,num_solicitudes_especiales,num_estancias_previas,precio_total_mxn,descuento_aplicado_pct,tipo_habitacion,canal_reserva,regimen,temporada,forma_pago,pais_origen,cliente_recurrente,tiene_promocion,cancelo
1478,33,6,1,2,2,3,2,20706,0,estandar,ota,todo_incluido,alta,deposito_50pct,otro,si,no,no
1479,12,5,2,2,0,0,2,3221,19,junior,ota,desayuno,baja,anticipado,europa,si,si,no
1480,35,4,1,4,1,0,2,23789,16.2,ejecutiva,ota,media_pension,alta,anticipado,mexico,si,si,no
1481,63,2,0,2,2,1,2,9131,1.3,suite,agencia,todo_incluido,media,deposito_50pct,mexico,si,si,no
1482,22,5,1,4,0,0,2,9550,0,estandar,web_propio,desayuno,alta,en_hotel,mexico,si,no,no
1483,93,4,2,1,1,1,1,NA,0.7,estandar,ota,solo_habitacion,media,en_hotel,mexico,si,si,no
1484,41,3,0,2,2,0,1,24134,6.7,estandar,agencia,solo_habitacion,media,anticipado,mexico,si,si,si
1485,23,4,1,2,0,0,1,7420,13.2,junior,agencia,desayuno,alta,deposito_50pct,europa,si,si,no
1486,72,2,1,2,0,0,1,24120,2,estandar,web_propio,desayuno,baja,deposito_50pct,NA,si,si,no
1487,57,6,1,2,1,0,1,12794,NA,suite,web_propio,solo_habitacion,alta,en_hotel,mexico,si,si,no
1488,118,7,2,2,0,3,3,22264,21.3,estandar,ota,media_pension,alta,en_hotel,mexico,si,si,si
1489,71,6,2,3,0,1,0,15993,15.7,junior,ota,desayuno,alta,deposito_50pct,mexico,no,si,si
1490,101,2,0,2,2,0,3,1970,2.3,junior,ota,solo_habitacion,alta,anticipado,europa,si,si,si
1491,189,1,0,2,0,2,2,15207,6.3,suite,web_propio,solo_habitacion,baja,anticipado,mexico,si,si,no
1492,144,8,1,1,2,0,0,22503,2.9,estandar,web_propio,solo_habitacion,media,deposito_50pct,mexico,no,si,no
1493,34,7,2,2,0,1,0,13608,0.9,estandar,ota,desayuno,baja,en_hotel,mexico,no,si,no
1494,43,6,2,2,2,0,1,9166,3.7,junior,ota,solo_habitacion,media,anticipado,eua_canada,si,si,no
1495,207,11,1,1,0,0,2,17848,13.1,estandar,ota,desayuno,media,en_hotel,mexico,si,si,si
1496,56,3,1,1,2,0,0,23709,6.2,estandar,ota,solo_habitacion,baja,deposito_50pct,otro,no,si,si
1497,104,1,0,2,1,1,0,19766,NA,junior,agencia,media_pension,media,deposito_50pct,otro,no,no,no
1498,211,6,2,2,0,0,0,14463,5.2,junior,web_propio,media_pension,media,anticipado,mexico,no,si,si
1499,18,13,3,3,0,2,1,1956,17.4,junior,ota,desayuno,media,deposito_50pct,mexico,si,si,no
1500,50,6,2,2,0,3,1,16915,6.2,junior,telefono,solo_habitacion,baja,en_hotel,europa,si,si,no
